PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_TGT,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_TGT,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TIERS,WORST_RK,XPA,XPM
Dwayne Washington,,,,,,,,,,,,,0.1,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.7,0.0,1.4,,,,,,,,0.0,0.0,,4.0,1.5,25.0,,,,,,,,22.0,,160.0,139.0,170.0,12.5,11.0,174.0,0.1,,,1.5,132.4,114.0,159.0,20.5,11.0,169.0,157.0,,11.0,,,0.0,0.0,0.0,0.0,,,8.0,0.0,15.0,,,21.0,0.0,,NO,,,,
Dyami Brown,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,285.1,0.0,0.0,0.0,,,,,,155.0,,0.0,0.0,,4.0,0.0,14.0,,,,,,0.0,0.0,1.0,WR,103.0,60.0,112.0,18.6,9.0,133.0,0.0,261.7,157.0,0.0,93.5,63.0,103.0,16.3,9.0,135.0,113.0,51.8,9.0,378.0,,0.0,0.0,0.0,0.0,,327.0,0.0,0.0,0.0,,,25.0,0.0,63.3,WAS,13.0,395.0,,
Easton Stick,,,,,,,,,,,,,-0.0,,,1.0,1.0,0.0,100%,,,,,,,,,,1.0,0.0,-2.0,0.0,,,,4.0,,,0.0,0.0,,3.0,-0.04,27.0,,0.0,1.0,1.0,100%,,,16.0,,82.6,77.0,87.0,3.7,9.0,87.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,-2.0,0.0,,28.0,0.0,,LAC,,,,
Elijah McGuire,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,5.0,0.0,16.0,,,,,,,,13.0,,138.8,101.0,142.0,29.8,10.0,182.0,0.0,,,0.0,143.3,122.0,175.0,16.0,12.0,164.0,146.0,,10.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,15.0,0.0,,KC,,,,
Elijah Mitchell,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,298.4,0.0,0.0,0.0,,,,,,177.0,,0.0,0.0,,5.0,0.0,7.0,,,,,,0.0,0.0,14.0,RB,88.7,55.0,103.0,21.7,9.0,185.0,0.0,304.0,187.0,0.0,88.8,60.0,93.0,14.3,9.0,118.0,103.0,52.3,9.0,386.0,,0.0,0.0,0.0,0.0,,358.0,0.0,0.0,0.0,,,10.0,0.0,61.0,SF,14.0,382.0,,
Elijah Moore,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,177.7,0.0,0.0,0.0,,,,,,75.0,,0.0,0.0,,2.0,0.0,7.0,,,,,,0.0,0.0,11.0,WR,67.4,34.0,71.0,15.5,7.0,112.0,0.0,143.0,74.0,0.0,56.2,33.0,55.0,11.5,6.0,102.0,68.0,40.6,7.0,294.0,,0.0,0.0,0.0,0.0,,180.0,0.0,0.0,0.0,,,10.0,0.0,50.5,NYJ,10.0,351.0,,
Elijhaa Penny,,,,,,,,,,,,,0.3,,,,,,,,,,0.1,0.0,0.2,1.4,,,0.4,0.0,1.1,,,,,,,,0.0,0.0,,3.0,3.5,31.0,,,,,,,,15.0,,152.0,123.0,191.0,29.0,12.0,181.0,0.4,,,5.5,117.0,101.0,145.0,19.7,11.0,159.0,198.0,,12.0,,,2.0,0.0,3.0,20.0,,,6.0,0.0,15.0,,,31.0,0.0,,NYG,,,,
Emmanuel Sanders,,,,,,,,,,,,,7.4,,,,,,,0.0,0.0,,4.4,0.4,5.9,51.9,,191.0,0.1,0.0,0.9,,,,,,106.0,,0.0,28.6,,4.0,103.8,16.0,,,,,,0.0,0.0,18.0,WR,69.4,50.0,72.0,6.7,7.0,88.0,11.8,179.9,101.0,164.8,66.5,44.0,66.0,8.1,7.0,87.0,70.0,29.8,7.0,243.0,,61.0,5.0,82.0,726.0,,185.0,1.0,0.0,12.0,,,16.0,42.9,24.1,BUF,10.0,244.0,,
Eno Benjamin,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,314.1,0.0,0.0,0.0,,,,,,238.0,,0.0,0.0,,4.0,0.0,5.0,,,,,,0.0,0.0,12.0,RB,89.3,70.0,89.0,11.4,8.0,163.0,0.0,311.2,199.0,0.0,87.7,65.0,84.0,9.0,8.0,117.0,88.0,34.6,8.0,388.0,,0.0,0.0,0.0,0.0,,326.0,0.0,0.0,0.0,,,9.0,0.0,24.5,ARI,13.0,362.0,,
Equanimeous St. Brown,,,,,,,,,,,,,1.5,,,,,,,0.0,0.0,,0.6,0.1,1.1,9.8,,333.8,0.1,0.0,0.6,,,,,,311.0,,0.0,0.0,,6.0,18.4,29.0,,,,,,0.0,0.0,19.0,WR,145.1,108.0,148.0,25.1,11.0,197.0,2.1,404.8,331.0,25.4,153.6,119.0,162.0,24.6,11.0,208.0,149.0,59.7,11.0,489.0,,7.0,1.0,13.0,117.0,,454.0,1.0,0.0,7.0,,,29.0,0.0,13.9,GB,15.0,348.0,,
Eric Ebron,,,,,,,,,,,,,5.7,,,,,,,0.0,0.0,,3.7,0.3,6.1,37.2,,198.7,0.0,0.0,0.0,,,,,,108.0,,13.3,40.0,,1.0,85.8,3.0,,,,,,0.0,0.0,8.0,TE,24.9,12.0,24.0,3.1,4.0,41.0,9.5,196.0,121.0,141.8,25.0,15.0,24.0,3.6,4.0,44.0,24.0,34.2,4.0,341.0,,56.0,5.0,91.0,558.0,,187.0,0.0,0.0,0.0,,,5.0,53.3,31.5,PIT,10.0,268.0,,
Evan Engram,,,,,,,,,,,,,4.9,,,,,,,0.0,0.0,,3.9,0.1,6.8,40.9,,140.3,0.4,0.1,1.6,,,,,,69.0,,12.5,50.0,,1.0,78.0,13.0,,,,,,0.0,0.0,17.0,TE,18.1,7.0,17.0,3.0,4.0,29.0,8.8,133.3,69.0,141.0,15.8,7.0,14.0,4.0,3.0,30.0,14.0,24.8,3.0,255.0,,63.0,1.0,109.0,654.0,,131.0,6.0,1.0,26.0,,,13.0,37.5,19.4,NYG,9.0,246.0,,
Evan McPherson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,307.4,,,,,,0.0,0.0,,204.0,,0.0,0.0,,,0.0,8.0,,,,,,0.0,0.0,5.0,K,24.6,5.0,27.0,6.9,5.0,35.0,,305.0,222.0,,,,,,,,,29.2,,353.0,,,,,,,386.0,,,,,,19.0,0.0,33.3,CIN,14.0,344.0,0.0,0.0
Ezekiel Elliott,,,,,,,,,,,,,11.4,,,,,,,0.0,0.0,,3.5,0.1,4.7,22.5,,6.5,16.3,0.4,65.3,,,,,,2.0,,26.7,13.3,,1.0,171.7,26.0,,,,,,0.0,0.0,25.0,RB,6.3,2.0,5.0,1.9,2.0,11.0,14.9,7.0,2.0,223.7,5.6,2.0,4.0,1.8,2.0,11.0,5.0,3.8,2.0,22.0,,52.0,2.0,71.0,338.0,,5.0,244.0,6.0,979.0,,,19.0,66.7,2.3,DAL,2.0,16.0,,
Feleipe Franks,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,13.0,,0.0,0.0,0.0,0,,,6.0,,74.6,68.0,77.0,3.9,8.0,80.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,24.0,0.0,,ATL,,,,
Foster Moreau,,,,,,,,,,,,,1.6,,,,,,,0.0,0.0,,0.4,0.1,0.6,8.8,,353.1,0.0,0.0,0.0,,,,,,282.0,,0.0,0.0,,2.0,26.0,6.0,,,,,,0.0,0.0,4.0,TE,48.9,35.0,52.0,5.4,7.0,58.0,2.1,350.1,244.0,33.0,51.2,33.0,51.0,7.9,6.0,68.0,52.0,38.9,7.0,398.0,,7.0,2.0,9.0,140.0,,409.0,0.0,0.0,0.0,,,16.0,0.0,23.6,LV,15.0,394.0,,
Frank Darby,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,350.3,0.0,0.0,0.0,,,,,,289.0,,0.0,0.0,,7.0,0.0,8.0,,,,,,0.0,0.0,10.0,WR,143.9,110.0,158.0,19.7,11.0,193.0,0.0,391.2,341.0,0.0,148.7,114.0,159.0,23.5,11.0,197.0,155.0,43.5,11.0,464.0,,0.0,0.0,0.0,0.0,,488.0,0.0,0.0,0.0,,,12.0,0.0,43.4,ATL,16.0,383.0,,
Frank Gore,,,,,,,,,,,,,5.6,,,,,,,0.0,0.0,,1.1,0.0,1.3,5.9,,347.7,12.5,0.1,43.5,,,,,,273.0,,0.0,66.7,,0.0,84.2,33.0,,,,,,0.0,0.0,33.0,RB,99.8,81.0,113.0,9.1,9.0,124.0,6.7,368.0,288.0,100.2,111.6,97.0,131.0,11.3,10.0,133.0,113.0,55.8,9.0,460.0,,16.0,0.0,19.0,89.0,,413.0,187.0,2.0,653.0,,,33.0,20.0,24.7,FA,15.0,386.0,,
Freddie Swain,,,,,,,,,,,,,1.7,,,,,,,0.0,0.0,,0.8,0.1,1.3,9.9,,330.7,0.0,0.0,0.0,,,,,,304.0,,0.0,0.0,,4.0,27.9,30.0,,,,,,0.0,0.0,26.0,WR,144.0,106.0,159.0,31.1,11.0,226.0,2.6,363.2,285.0,40.9,131.3,101.0,142.0,34.4,10.0,292.0,161.0,73.2,11.0,618.0,,13.0,2.0,21.0,159.0,,470.0,0.0,0.0,0.0,,,28.0,0.0,33.6,SEA,16.0,378.0,,
Gabriel Davis,,,,,,,,,,,,,6.4,,,,,,,0.0,0.0,,2.2,0.4,3.9,37.4,,171.9,0.1,0.0,0.0,,,,,,60.0,,0.0,50.0,,3.0,101.9,16.0,,,,,,0.0,0.0,18.0,WR,64.4,21.0,61.0,10.6,7.0,100.0,8.6,186.6,86.0,136.9,68.9,38.0,68.0,10.9,7.0,111.0,67.0,37.4,7.0,316.0,,35.0,7.0,62.0,599.0,,162.0,1.0,0.0,0.0,,,16.0,25.0,36.1,BUF,10.0,290.0,,
Gardner Minshew II,,,,,,,,,,,,,18.3,,,36.3,24.0,0.6,66%,1.8,251.0,,,,,,,357.1,3.2,0.1,17.0,3.0,,,,251.0,167.0,,0.0,0.0,,0.0,164.66,4.0,,5.0,327.0,216.0,66%,16.0,2259.0,32.0,QB,41.8,36.0,40.0,5.7,6.0,74.0,,360.9,328.0,,,,,,,,,21.0,,397.0,,,,,,,410.0,29.0,1.0,153.0,27.0,,2.0,0.0,25.4,PHI,15.0,397.0,,
Garrett Gilbert,,,,,,,,,,,,,7.8,,,19.0,10.5,0.5,55%,,,,,,,,,,1.5,0.0,14.0,1.0,,,,121.5,,,0.0,0.0,,3.0,15.52,1.0,,1.0,38.0,21.0,55%,,,30.0,,64.9,52.0,70.0,9.9,8.0,86.0,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,28.0,2.0,,1.0,0.0,,NE,,,,
Garrett Griffin,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,3.0,0.0,8.0,,,,,,,,3.0,,96.3,80.0,103.0,22.4,10.0,128.0,0.0,,,0.0,90.3,81.0,99.0,7.9,9.0,100.0,100.0,,9.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,21.0,0.0,,NO,,,,
Gary Brightwell,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,355.2,0.0,0.0,0.0,,,,,,310.0,,0.0,0.0,,6.0,0.0,31.0,,,,,,0.0,0.0,15.0,RB,113.3,83.0,121.0,22.5,10.0,183.0,0.0,381.5,329.0,0.0,110.1,90.0,119.0,13.3,10.0,136.0,123.0,46.1,10.0,494.0,,0.0,0.0,0.0,0.0,,466.0,0.0,0.0,0.0,,,31.0,0.0,14.1,NYG,16.0,374.0,,
Geno Smith,,,,,,,,,,,,,1.1,,,5.0,4.0,0.0,80%,,,,,,,,,,2.0,0.0,-2.0,1.0,,,,33.0,,,0.0,0.0,,0.0,1.12,32.0,,0.0,5.0,4.0,80%,,,27.0,,64.6,52.0,66.0,5.5,8.0,70.0,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,-2.0,1.0,,31.0,0.0,,SEA,,,,
Geoff Swaim,,,,,,,,,,,,,1.4,,,,,,,0.0,0.0,,0.9,0.1,1.2,8.3,,371.6,0.0,0.0,0.0,,,,,,337.0,,0.0,0.0,,2.0,14.3,26.0,,,,,,0.0,0.0,28.0,TE,54.0,38.0,55.0,5.8,7.0,67.0,2.3,360.5,291.0,23.3,53.4,43.0,56.0,5.3,6.0,69.0,54.0,22.8,7.0,395.0,,9.0,1.0,12.0,83.0,,434.0,0.0,0.0,0.0,,,14.0,0.0,15.7,TEN,15.0,391.0,,
George Kittle,,,,,,,,,,,,,9.6,,,,,,,0.0,0.0,,6.0,0.3,7.9,79.3,,21.4,0.3,0.0,2.1,,,,,,17.0,,25.0,12.5,,1.0,77.1,25.0,,,,,,0.0,0.0,5.0,TE,2.2,2.0,2.0,0.5,1.0,4.0,15.6,27.1,18.0,125.1,2.9,2.0,3.0,0.6,1.0,5.0,3.0,8.0,1.0,53.0,,48.0,2.0,63.0,634.0,,20.0,2.0,0.0,17.0,,,30.0,37.5,8.0,SF,3.0,47.0,,
Gerald Everett,,,,,,,,,,,,,3.2,,,,,,,0.0,0.0,,2.6,0.1,3.9,26.1,,172.4,0.1,0.1,0.1,,,,,,92.0,,0.0,68.8,,1.0,51.9,32.0,,,,,,0.0,0.0,10.0,TE,22.0,9.0,23.0,4.5,4.0,33.0,5.8,149.7,87.0,92.9,18.3,9.0,16.0,4.4,3.0,31.0,22.0,32.1,4.0,258.0,,41.0,1.0,62.0,417.0,,164.0,1.0,1.0,2.0,,,32.0,12.5,37.0,SEA,10.0,267.0,,
Geronimo Allison,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,5.0,0.0,33.0,,,,,,,,33.0,,164.6,118.0,183.0,31.5,11.0,225.0,0.0,,,0.0,203.8,128.0,211.0,61.0,12.0,327.0,175.0,,11.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,,,,
Gerrid Doaks,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,311.4,0.0,0.0,0.0,,,,,,198.0,,0.0,0.0,,5.0,0.0,11.0,,,,,,0.0,0.0,32.0,RB,97.3,64.0,118.0,17.0,10.0,133.0,0.0,363.1,316.0,0.0,109.3,86.0,122.0,15.3,10.0,135.0,118.0,36.2,10.0,456.0,,0.0,0.0,0.0,0.0,,416.0,0.0,0.0,0.0,,,2.0,0.0,43.3,MIA,15.0,383.0,,
Giovani Bernard,,,,,,,,,,,,,6.9,,,,,,,0.0,0.0,,2.9,0.2,3.7,22.2,,198.5,7.8,0.2,26.0,,,,,,132.0,,6.3,50.0,,3.0,111.1,32.0,,,,,,0.0,0.0,24.0,RB,62.0,46.0,56.0,9.5,7.0,106.0,9.9,142.5,80.0,158.1,48.0,29.0,47.0,8.5,6.0,73.0,54.0,32.3,6.0,257.0,,47.0,3.0,59.0,355.0,,189.0,124.0,3.0,416.0,,,32.0,31.3,39.0,TB,11.0,310.0,,
Golden Tate,,,,,,,,,,,,,4.3,,,,,,,0.0,0.0,,2.9,0.2,4.3,32.3,,283.5,0.0,0.0,0.0,,,,,,212.0,,0.0,0.0,,0.0,51.52,33.0,,,,,,0.0,0.0,33.0,WR,109.9,76.0,126.0,23.7,10.0,158.0,7.2,307.9,223.0,86.52,118.0,85.0,145.0,26.3,10.0,197.0,125.0,51.7,10.0,403.0,,35.0,2.0,52.0,388.0,,370.0,0.0,0.0,0.0,,,33.0,0.0,48.6,FA,14.0,378.0,,
Graham Gano,0.0,4.0,13.0,9.0,5.0,0.0,0.3,0.8,0.6,0.3,,,8.3,,,,,,,0.0,0.0,,,,,,,304.4,,,,,,1.4,1.3,,218.0,,12.5,37.5,,,133.0,18.0,,,,,,0.0,0.0,11.0,K,23.9,8.0,24.0,4.3,5.0,32.0,,297.2,222.0,,,,,,,,,26.3,,353.0,,,,,,,309.0,,,,,,22.0,50.0,22.6,NYG,13.0,339.0,23.0,21.0
Green Bay Packers,,,,,,,,,,,0.0,0.1,5.9,0.4,0.7,,,,,0.0,0.0,0.0,,,,,0.0,241.3,,,,2.6,0.1,,,,210.0,0.0,,,2.0,,94.0,24.0,7.0,11.0,,,,0.0,0.0,21.0,DEF,17.6,12.0,17.0,2.3,4.0,23.0,,238.6,183.0,,,,,,,,,18.8,,303.0,0.0,,,,,0.0,243.0,,,,41.0,1.0,21.0,,18.2,GB,12.0,303.0,,
Greg Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,322.1,,,,,,0.0,0.0,,252.0,,0.0,0.0,,,0.0,24.0,,,,,,0.0,0.0,24.0,K,28.5,19.0,32.0,4.7,6.0,35.0,,309.8,253.0,,,,,,,,,22.1,,342.0,,,,,,,404.0,,,,,,25.0,0.0,22.5,MIN,15.0,353.0,0.0,0.0
Greg Ward,,,,,,,,,,,,,5.0,,,,,,,0.0,0.0,,3.3,0.4,4.9,26.2,,330.9,0.1,0.0,-0.3,,,,,,222.0,,0.0,62.5,,3.0,80.1,17.0,,,,,,0.0,0.0,32.0,WR,115.1,80.0,109.0,8.8,9.0,139.0,8.3,319.9,242.0,133.1,111.5,85.0,110.0,9.9,9.0,157.0,108.0,31.5,9.0,390.0,,53.0,6.0,79.0,419.0,,342.0,2.0,0.0,-4.0,,,3.0,12.5,28.4,PHI,14.0,384.0,,
Greg Zuerlein,1.0,5.0,13.0,12.0,3.0,0.1,0.3,0.8,0.8,0.2,,,9.6,,,,,,,0.0,0.0,,,,,,,197.3,,,,,,2.3,2.1,,106.0,,25.0,37.5,,,153.0,2.0,,,,,,0.0,0.0,17.0,K,4.6,2.0,4.0,1.3,2.0,9.0,,198.1,141.0,,,,,,,,,14.5,,262.0,,,,,,,195.0,,,,,,6.0,56.3,14.1,DAL,11.0,251.0,36.0,33.0
Gunner Olszewski,,,,,,,,,,,,,1.6,,,,,,,,,,0.4,0.1,0.4,4.8,,,0.4,0.0,1.8,,,,,,,,0.0,0.0,,0.0,20.5,2.0,,,,,,,,30.0,,167.0,107.0,185.0,41.2,11.0,224.0,2.0,,,25.5,168.4,138.0,178.0,20.0,11.0,200.0,182.0,,11.0,,,5.0,1.0,5.0,62.0,,,5.0,0.0,23.0,,,1.0,0.0,,NE,,,,
Gus Edwards,,,,,,,,,,,,,7.5,,,,,,,0.0,0.0,,0.6,0.0,0.8,8.1,,111.7,9.0,0.4,45.2,,,,,,71.0,,0.0,43.8,,2.0,119.2,14.0,,,,,,0.0,0.0,17.0,RB,38.8,27.0,40.0,7.4,5.0,83.0,8.0,61.2,36.0,128.2,24.5,18.0,25.0,6.2,4.0,51.0,48.0,20.8,6.0,149.0,,9.0,0.0,13.0,129.0,,113.0,144.0,6.0,723.0,,,12.0,18.8,29.2,BAL,8.0,310.0,,
Harrison Bryant,,,,,,,,,,,,,2.5,,,,,,,0.0,0.0,,1.6,0.2,2.5,15.9,,315.8,0.0,0.0,0.0,,,,,,204.0,,6.7,93.3,,3.0,37.8,22.0,,,,,,0.0,0.0,21.0,TE,41.4,28.0,42.0,6.4,6.0,64.0,4.1,320.4,233.0,61.8,42.6,30.0,44.0,5.1,6.0,60.0,44.0,31.8,6.0,381.0,,24.0,3.0,38.0,238.0,,355.0,0.0,0.0,0.0,,,17.0,6.7,32.5,CLE,14.0,374.0,,
Harrison Butker,2.0,7.0,9.0,3.0,4.0,0.1,0.4,0.6,0.2,0.3,,,8.4,,,,,,,0.0,0.0,,,,,,,181.3,,,,,,3.4,3.0,,101.0,,6.3,25.0,,,134.0,6.0,,,,,,0.0,0.0,9.0,K,2.5,1.0,2.0,1.1,1.0,6.0,,181.5,132.0,,,,,,,,,12.2,,257.0,,,,,,,178.0,,,,,,10.0,37.5,10.3,KC,10.0,221.0,54.0,48.0
Hayden Hurst,,,,,,,,,,,,,5.8,,,,,,,0.0,0.0,,3.5,0.4,5.5,35.7,,212.5,0.0,0.0,0.0,,,,,,127.0,,0.0,37.5,,2.0,93.1,19.0,,,,,,0.0,0.0,23.0,TE,27.1,14.0,28.0,4.8,5.0,40.0,9.3,223.2,135.0,149.1,27.8,16.0,26.0,4.7,4.0,46.0,27.0,40.7,4.0,347.0,,56.0,6.0,88.0,571.0,,211.0,0.0,0.0,0.0,,,10.0,56.3,42.8,ATL,11.0,291.0,,
Henry Ruggs III,,,,,,,,,,,,,4.5,,,,,,,0.0,0.0,,2.0,0.2,3.3,34.8,,142.3,0.7,0.0,3.8,,,,,,62.0,,0.0,0.0,,0.0,58.1,31.0,,,,,,0.0,0.0,17.0,WR,56.4,27.0,55.0,7.3,6.0,78.0,6.5,156.3,86.0,84.1,60.2,38.0,58.0,7.9,7.0,82.0,57.0,28.9,7.0,234.0,,26.0,2.0,43.0,452.0,,135.0,9.0,0.0,49.0,,,32.0,0.0,25.6,LV,9.0,216.0,,
Houston Texans,,,,,,,,,,,0.0,0.1,2.6,0.4,0.2,,,,,0.0,0.0,0.0,,,,,0.0,314.9,,,,2.1,0.0,,,,140.0,0.0,,,1.0,,41.0,25.0,6.0,3.0,,,,0.0,0.0,5.0,DEF,29.9,1.0,30.0,2.5,5.0,32.0,,321.4,276.0,,,,,,,,,20.5,,355.0,0.0,,,,,0.0,348.0,,,,34.0,0.0,31.0,,22.5,HOU,14.0,355.0,,
Hunter Bryant,,,,,,,,,,,,,0.9,,,,,,,0.0,0.0,,0.2,0.0,0.6,8.8,,330.0,0.0,0.0,0.0,,,,,,318.0,,0.0,0.0,,2.0,4.4,21.0,,,,,,0.0,0.0,13.0,TE,55.8,44.0,79.0,12.3,9.0,74.0,1.1,399.3,350.0,5.4,77.4,54.0,86.0,13.7,8.0,95.0,76.0,53.7,8.0,490.0,,1.0,0.0,3.0,44.0,,489.0,0.0,0.0,0.0,,,24.0,0.0,12.0,DET,16.0,342.0,,
Hunter Henry,,,,,,,,,,,,,6.1,,,,,,,0.0,0.0,,4.3,0.3,6.6,43.8,,141.4,0.0,0.0,0.0,,,,,,59.0,,7.1,28.6,,1.0,85.3,1.0,,,,,,0.0,0.0,30.0,TE,17.9,8.0,16.0,3.7,4.0,30.0,10.4,142.4,92.0,145.3,17.5,9.0,15.0,3.8,3.0,30.0,16.0,24.8,4.0,255.0,,60.0,4.0,93.0,613.0,,133.0,0.0,0.0,0.0,,,1.0,50.0,26.2,NE,9.0,255.0,,
Hunter Long,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,355.3,0.0,0.0,0.0,,,,,,305.0,,0.0,0.0,,3.0,0.0,2.0,,,,,,0.0,0.0,29.0,TE,56.8,39.0,54.0,12.6,7.0,96.0,0.0,359.3,317.0,0.0,58.3,40.0,58.0,12.5,7.0,101.0,53.0,21.1,7.0,411.0,,0.0,0.0,0.0,0.0,,418.0,0.0,0.0,0.0,,,2.0,0.0,19.3,MIA,15.0,386.0,,
Hunter Renfrow,,,,,,,,,,,,,4.7,,,,,,,0.0,0.0,,3.5,0.1,4.8,41.0,,258.2,0.0,0.0,0.0,,,,,,143.0,,0.0,75.0,,4.0,75.6,31.0,,,,,,0.0,0.0,17.0,WR,91.5,61.0,89.0,8.2,8.0,114.0,8.2,242.6,151.0,131.6,86.8,57.0,83.0,10.5,8.0,111.0,86.0,34.0,8.0,328.0,,56.0,2.0,77.0,656.0,,259.0,0.0,0.0,0.0,,,32.0,12.5,27.5,LV,12.0,337.0,,
Ian Book,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,3.0,0.0,10.0,,0.0,0.0,0.0,0,,,10.0,,76.8,70.0,85.0,5.1,9.0,84.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,13.0,0.0,,NO,,,,
Ian Thomas,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,,1.3,0.1,1.9,9.1,,298.2,0.0,0.0,0.0,,,,,,255.0,,0.0,0.0,,3.0,20.5,5.0,,,,,,0.0,0.0,1.0,TE,40.9,30.0,35.0,9.7,6.0,85.0,2.5,303.8,226.0,40.5,42.0,30.0,37.0,9.1,5.0,71.0,35.0,34.4,5.0,374.0,,20.0,1.0,31.0,145.0,,308.0,0.0,0.0,0.0,,,19.0,0.0,32.1,CAR,13.0,394.0,,
Ihmir Smith-Marsette,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,346.2,0.0,0.0,0.0,,,,,,205.0,,0.0,0.0,,5.0,0.0,18.0,,,,,,0.0,0.0,28.0,WR,144.2,72.0,144.0,36.1,10.0,279.0,0.0,350.2,240.0,0.0,131.7,85.0,134.0,22.6,10.0,219.0,144.0,63.4,10.0,503.0,,0.0,0.0,0.0,0.0,,443.0,0.0,0.0,0.0,,,6.0,0.0,39.9,MIN,15.0,395.0,,
Indianapolis Colts,,,,,,,,,,,0.0,0.3,9.1,0.6,0.9,,,,,0.0,0.0,0.0,,,,,0.0,171.0,,,,2.5,0.2,,,,152.0,0.0,,,4.0,,146.0,15.0,10.0,15.0,,,,0.0,0.0,31.0,DEF,7.2,4.0,7.0,2.6,2.0,14.0,,176.9,145.0,,,,,,,,,23.6,,258.0,0.0,,,,,0.0,172.0,,,,40.0,3.0,4.0,,18.9,IND,10.0,258.0,,
Isaiah Coulter,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,7.0,0.0,12.0,,,,,,,,9.0,,159.8,128.0,181.0,27.5,11.0,202.0,0.0,,,0.0,176.4,110.0,188.0,41.0,12.0,235.0,183.0,,12.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,0.0,,CHI,,,,
